mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
slot_dense_update,5,3,2,40,65.222214,3.090529148171231,8.579308915323336,5,24.728773999999998,4.116999175933364,11.428789712391017,3.0898,0.6913098003066352,1.9190760056512193
slot_dense_update,5,3,2,80,72.42452599999999,3.5520817665315647,9.860578983891623,5,26.125761999999998,4.366506774108338,12.121422804924745,3.2326,0.75069325293358,2.083924470143618
slot_dense_update,5,3,5,10,61.380388,3.4514825755976233,9.581315629859002,5,43.337278000000005,3.436039912040313,9.538446795823909,1.4276,0.03672819080760716,0.10195745768191748
slot_dense_update,5,3,5,20,65.977652,3.49752530697835,9.709130252171898,5,23.525544000000004,3.5676289507326855,9.903737967233933,3.069,0.5049107841985552,1.401632336935189
slot_dense_update,5,3,5,40,64.764708,3.510979633632757,9.746479462964531,5,24.663577999999998,4.2129838101936725,11.695243057097635,3.1004,0.7062458212265754,1.9605383997249732
slot_dense_update,5,3,5,80,71.20889,4.1230944870946145,11.44571029617465,5,26.156869999999998,4.389852953186473,12.186231798045648,3.1226,0.6461268915623309,1.7936482509770306
slot_dense_update,5,3,10,10,60.653576,4.02893848092348,11.184333223043579,5,43.057384,3.682298030778606,10.22205933344141,1.419,0.032098286558631145,0.08910484348676005
slot_dense_update,5,3,10,20,66.280086,3.5680403602097877,9.90488003994237,5,23.732378,3.4688867010056703,9.62962948199174,3.0374,0.4905583145763611,1.3617898812639784
slot_dense_update,5,3,10,40,64.493584,3.7035057794373696,10.280932043718137,5,24.903592,4.1064596593433125,11.399532014337035,2.9914,0.6170491552542633,1.7129284549858348
slot_dense_update,5,3,10,80,72.4035,3.5526435097332794,9.862138383019582,5,26.294308,4.415145915930073,12.256445062621882,3.2247999999999997,0.7649615938071661,2.123533384408693
slot_dense_update,5,5,2,10,62.50932400000001,3.8197433377369747,10.603607505557841,5,47.918436,3.585377880222111,9.95300899549658,1.3096,0.024751969618598046,0.06871146766122817
slot_dense_update,5,5,2,20,68.505802,1.8694597096150543,5.18962015389139,5,25.501014,4.522614029777027,12.554776546661026,3.3768000000000002,1.0322687343904204,2.865578006667807
slot_dense_update,5,5,2,40,67.76799,2.65183222937274,7.361486268738726,5,24.58523,4.97974704961507,13.823777809731434,3.7821999999999996,1.4225138101262849,3.9488983369105664
slot_dense_update,5,5,2,80,71.400394,5.156293538925611,14.313870864057494,5,23.88513,4.642033878240227,12.886286045994868,4.110200000000001,1.637637120976439,4.546080647830594
slot_dense_update,5,5,5,10,62.28882599999999,3.974266544336955,11.032563927079387,5,47.758426,3.6797829801723356,10.215077552958403,1.3092000000000001,0.024826195842295305,0.06891751965821176
slot_dense_update,5,5,5,20,68.229488,1.8462775412039234,5.125266454382091,5,25.405307999999998,4.493161253753754,12.473015640420419,3.34,0.9811352098462272,2.7236313425331264
slot_dense_update,5,5,5,40,67.700832,2.6141863627052295,7.256981342869716,5,24.508214000000002,4.979282370187093,13.822487859639368,3.7695999999999996,1.3965315105646559,3.8767714733274845
slot_dense_update,5,5,5,80,71.121736,4.922970064138721,13.66616489804909,5,23.799778,4.636225958913564,12.870163261944054,4.0804,1.5950715219074032,4.427918544814951
slot_dense_update,5,5,10,10,63.902188,2.93223422434225,8.139882206774086,5,48.434836000000004,3.2554388734249025,9.037098312627528,1.3268,0.03183457240171445,0.08837277298715931
